Year,Date,Hourly Demand Met (in MW),Datetime,Temperature_C,Humidity_%
2024,16-Jan 10pm,163872.96,16-01-2024 22:00,21.13,74.95
2024,16-Jan 11pm,157147.63,16-01-2024 23:00,21.38,79.46
2024,17-Jan 12am,151482.23,17-01-2024 00:00,18.24,77.48
2024,17-Jan 1am,147034.15,17-01-2024 01:00,18.3,77.31
2024,17-Jan 2am,144243.89,17-01-2024 02:00,17.78,70.46
2024,17-Jan 3am,142982.32,17-01-2024 03:00,17.68,75.5
2024,17-Jan 4am,145810.99,17-01-2024 04:00,18.25,74.67
2024,17-Jan 5am,155048,17-01-2024 05:00,18.31,79.28
2024,17-Jan 6am,171587.64,17-01-2024 06:00,20.49,72.57
2024,17-Jan 7am,189835.98,17-01-2024 07:00,19.91,72.7
2024,17-Jan 8am,198730.16,17-01-2024 08:00,19.87,74.11
2024,17-Jan 9am,206230.04,17-01-2024 09:00,23.28,57.43
2024,17-Jan 10am,211248.05,17-01-2024 10:00,22.84,36.29
2024,17-Jan 11am,211554.39,17-01-2024 11:00,23.43,63.57
2024,17-Jan 12pm,209607.83,17-01-2024 12:00,26.36,60.58
2024,17-Jan 1pm,203879.02,17-01-2024 13:00,25.93,63.61
2024,17-Jan 2pm,201619.22,17-01-2024 14:00,26.25,63.31
2024,17-Jan 3pm,199751.38,17-01-2024 15:00,27.25,57.82
2024,17-Jan 4pm,195521.75,17-01-2024 16:00,26.6,60.48
2024,17-Jan 5pm,192380.5,17-01-2024 17:00,27.4,55.83
2024,17-Jan 6pm,191588.26,17-01-2024 18:00,24.01,64.15
2024,17-Jan 7pm,187329.29,17-01-2024 19:00,24.33,59.04
2024,17-Jan 8pm,180403.3,17-01-2024 20:00,23.82,58.94
2024,17-Jan 9pm,174578.43,17-01-2024 21:00,21.4,73.03
2024,17-Jan 10pm,167020.62,17-01-2024 22:00,20.89,74.61
2024,17-Jan 11pm,160335.1,17-01-2024 23:00,20.51,72.52
2024,18-Jan 12am,153740.72,18-01-2024 00:00,18.41,73.75
2024,18-Jan 1am,148893.29,18-01-2024 01:00,17.59,78
2024,18-Jan 2am,145716.63,18-01-2024 02:00,17.82,78.34
2024,18-Jan 3am,144578.81,18-01-2024 03:00,18.45,73.04
2024,18-Jan 4am,147417.57,18-01-2024 04:00,18.45,74.69
2024,18-Jan 5am,157243.81,18-01-2024 05:00,18.07,78.74
2024,18-Jan 6am,175547.04,18-01-2024 06:00,20.13,70.53
2024,18-Jan 7am,194591.37,18-01-2024 07:00,19.95,78.89
2024,18-Jan 8am,201951.65,18-01-2024 08:00,19.79,72.19
2024,18-Jan 9am,208105.2,18-01-2024 09:00,22.83,41.79
2024,18-Jan 10am,212295.16,18-01-2024 10:00,23.17,60.83
2024,18-Jan 11am,212291.39,18-01-2024 11:00,23.25,60.53
2024,18-Jan 12pm,211778.65,18-01-2024 12:00,26.29,63.59
2024,18-Jan 1pm,205834.31,18-01-2024 13:00,26.29,56.02
2024,18-Jan 2pm,204577.44,18-01-2024 14:00,25.59,58.47
2024,18-Jan 3pm,202930.27,18-01-2024 15:00,26.99,60.38
2024,18-Jan 4pm,198443.45,18-01-2024 16:00,26.56,63.11
2024,18-Jan 5pm,195260.9,18-01-2024 17:00,27.05,57.16
2024,18-Jan 6pm,193094.99,18-01-2024 18:00,23.94,63.03
2024,18-Jan 7pm,189348.51,18-01-2024 19:00,24.39,59
2024,18-Jan 8pm,183115.55,18-01-2024 20:00,23.85,56.89
2024,18-Jan 9pm,176756.19,18-01-2024 21:00,20.62,77.59
2024,18-Jan 10pm,168312.16,18-01-2024 22:00,20.64,70.91
2024,18-Jan 11pm,161124.76,18-01-2024 23:00,21.26,75.15
2024,19-Jan 12am,154351.25,19-01-2024 00:00,18.12,70.64
2024,19-Jan 1am,150129.21,19-01-2024 01:00,17.6,73.56
2024,19-Jan 2am,147617.88,19-01-2024 02:00,17.58,76.01
2024,19-Jan 3am,146383.6,19-01-2024 03:00,18.2,75.56
2024,19-Jan 4am,149404.25,19-01-2024 04:00,17.57,74.05
2024,19-Jan 5am,159406.9,19-01-2024 05:00,18.32,74.29
2024,19-Jan 6am,177452.81,19-01-2024 06:00,20.21,72.27
2024,19-Jan 7am,196720.86,19-01-2024 07:00,19.58,74.56
2024,19-Jan 8am,204804.31,19-01-2024 08:00,19.58,79.53
2024,19-Jan 9am,210460.62,19-01-2024 09:00,23.49,63.5
2024,19-Jan 10am,216173.21,19-01-2024 10:00,22.87,36.45
2024,19-Jan 11am,217329.09,19-01-2024 11:00,22.87,35.3
2024,19-Jan 12pm,217445.31,19-01-2024 12:00,26.31,64.34
2024,19-Jan 1pm,210860.69,19-01-2024 13:00,26.45,60.27
2024,19-Jan 2pm,207906.83,19-01-2024 14:00,26.49,60.38
2024,19-Jan 3pm,204865.76,19-01-2024 15:00,27.25,62.81
2024,19-Jan 4pm,198975.18,19-01-2024 16:00,26.88,58.15
2024,19-Jan 5pm,195212.18,19-01-2024 17:00,26.58,59.82
2024,19-Jan 6pm,193838.8,19-01-2024 18:00,24.28,64.69
2024,19-Jan 7pm,190161.58,19-01-2024 19:00,24.06,61.72
2024,19-Jan 8pm,183228.73,19-01-2024 20:00,23.92,56.54
2024,19-Jan 9pm,178149.43,19-01-2024 21:00,21.41,71.33
2024,19-Jan 10pm,170494.75,19-01-2024 22:00,20.61,72.04
2024,19-Jan 11pm,163255.59,19-01-2024 23:00,20.99,77.67
2024,20-Jan 12am,156792.31,20-01-2024 00:00,17.51,72.95
2024,20-Jan 1am,152409.57,20-01-2024 01:00,17.97,70.21
2024,20-Jan 2am,149549.21,20-01-2024 02:00,17.56,79.44
2024,20-Jan 3am,148757.19,20-01-2024 03:00,17.62,71.7
2024,20-Jan 4am,151671.18,20-01-2024 04:00,17.62,70.1
2024,20-Jan 5am,161874.95,20-01-2024 05:00,18.15,72.37
2024,20-Jan 6am,178371.5,20-01-2024 06:00,20.25,72.35
2024,20-Jan 7am,196356.91,20-01-2024 07:00,20.08,74.22
2024,20-Jan 8am,203308.38,20-01-2024 08:00,20.46,79.2
2024,20-Jan 9am,210708.78,20-01-2024 09:00,22.87,43.79
2024,20-Jan 10am,215426.52,20-01-2024 10:00,22.79,39.57
2024,20-Jan 11am,214249.32,20-01-2024 11:00,23.37,59.11
2024,20-Jan 12pm,212910.99,20-01-2024 12:00,25.72,60.55
2024,20-Jan 1pm,207208.14,20-01-2024 13:00,26.46,57.43
2024,20-Jan 2pm,203887.38,20-01-2024 14:00,25.51,55.52
2024,20-Jan 3pm,202371.36,20-01-2024 15:00,27.47,64.39
2024,20-Jan 4pm,198608.54,20-01-2024 16:00,26.54,56.87
2024,20-Jan 5pm,195561.86,20-01-2024 17:00,27.39,56.98
2024,20-Jan 6pm,195408.37,20-01-2024 18:00,24.03,59.72
2024,20-Jan 7pm,191304.38,20-01-2024 19:00,24.49,59.92
2024,20-Jan 8pm,184635.43,20-01-2024 20:00,23.57,55.18
2024,20-Jan 9pm,177755.76,20-01-2024 21:00,21.05,71.48
2024,20-Jan 10pm,170439.29,20-01-2024 22:00,21.47,73.78
2024,20-Jan 11pm,163753.56,20-01-2024 23:00,21.02,76.84
2024,21-Jan 12am,157379.27,21-01-2024 00:00,18.13,72.28
2024,21-Jan 1am,152608.94,21-01-2024 01:00,18.2,74.23
2024,21-Jan 2am,149455.13,21-01-2024 02:00,17.95,75.57
2024,21-Jan 3am,148583.98,21-01-2024 03:00,18.13,78.89
2024,21-Jan 4am,150974.93,21-01-2024 04:00,18.08,73.26
2024,21-Jan 5am,158656.74,21-01-2024 05:00,18.4,71.34
2024,21-Jan 6am,170885.69,21-01-2024 06:00,19.55,74.89
2024,21-Jan 7am,185580.58,21-01-2024 07:00,19.78,77.47
2024,21-Jan 8am,194145.35,21-01-2024 08:00,20.45,71.1
2024,21-Jan 9am,201451.63,21-01-2024 09:00,23.39,59.25
2024,21-Jan 10am,209997.96,21-01-2024 10:00,22.96,35.18
2024,21-Jan 11am,211011.82,21-01-2024 11:00,23.12,55.34
2024,21-Jan 12pm,209105.4,21-01-2024 12:00,25.78,59.83
2024,21-Jan 1pm,202292.55,21-01-2024 13:00,25.69,57.98
2024,21-Jan 2pm,196309.08,21-01-2024 14:00,25.96,63.45
2024,21-Jan 3pm,192382.94,21-01-2024 15:00,26.85,61.02
2024,21-Jan 4pm,189278.31,21-01-2024 16:00,27.08,59.54
2024,21-Jan 5pm,188776.75,21-01-2024 17:00,26.58,59.08
2024,21-Jan 6pm,188404.82,21-01-2024 18:00,24.47,59.97
2024,21-Jan 7pm,186500.87,21-01-2024 19:00,24.49,55.4
2024,21-Jan 8pm,177965.94,21-01-2024 20:00,24.2,63.93
2024,21-Jan 9pm,171213.05,21-01-2024 21:00,21.04,79.98
2024,21-Jan 10pm,163492.98,21-01-2024 22:00,20.81,71.81
2024,21-Jan 11pm,157604.93,21-01-2024 23:00,21.31,71.2
2024,22-Jan 12am,151590.37,22-01-2024 00:00,18.18,71.44
2024,22-Jan 1am,147693.44,22-01-2024 01:00,17.66,76.61
2024,22-Jan 2am,144558.04,22-01-2024 02:00,18.41,76.61
2024,22-Jan 3am,143695,22-01-2024 03:00,18.32,78.48
2024,22-Jan 4am,146670.01,22-01-2024 04:00,18.45,77.52
2024,22-Jan 5am,157250.44,22-01-2024 05:00,18.23,74.5
2024,22-Jan 6am,174187.45,22-01-2024 06:00,20.11,76.13
2024,22-Jan 7am,193115.73,22-01-2024 07:00,19.92,76.88
2024,22-Jan 8am,202304.88,22-01-2024 08:00,20.43,75.13
2024,22-Jan 9am,209952.62,22-01-2024 09:00,23.37,59.76
2024,22-Jan 10am,217364.79,22-01-2024 10:00,22.55,41.45
2024,22-Jan 11am,218693.92,22-01-2024 11:00,22.53,40.57
2024,22-Jan 12pm,216962.98,22-01-2024 12:00,25.88,61.44
2024,22-Jan 1pm,210698.89,22-01-2024 13:00,26.31,61.13
2024,22-Jan 2pm,205302.35,22-01-2024 14:00,26.49,62.19
2024,22-Jan 3pm,202424.16,22-01-2024 15:00,26.65,61.43
2024,22-Jan 4pm,197598.66,22-01-2024 16:00,27.09,60.2
2024,22-Jan 5pm,192935.75,22-01-2024 17:00,26.88,61.82
2024,22-Jan 6pm,191413.74,22-01-2024 18:00,24.47,59.49
2024,22-Jan 7pm,188095.58,22-01-2024 19:00,24.34,57.42
2024,22-Jan 8pm,180805.93,22-01-2024 20:00,24.34,55.01
2024,22-Jan 9pm,174910.23,22-01-2024 21:00,20.97,75.6
2024,22-Jan 10pm,167060.63,22-01-2024 22:00,20.91,75.91
2024,22-Jan 11pm,160391.43,22-01-2024 23:00,20.77,79.72
2024,23-Jan 12am,154601.79,23-01-2024 00:00,17.56,73.61
2024,23-Jan 1am,150374.77,23-01-2024 01:00,18.36,73.94
2024,23-Jan 2am,147404.05,23-01-2024 02:00,18.31,72.02
2024,23-Jan 3am,147009.61,23-01-2024 03:00,18.5,70.71
2024,23-Jan 4am,149745.62,23-01-2024 04:00,18.5,77.73
2024,23-Jan 5am,158356.6,23-01-2024 05:00,18.06,72.5
2024,23-Jan 6am,174324.82,23-01-2024 06:00,20.27,76.09
2024,23-Jan 7am,191744.01,23-01-2024 07:00,20.44,76.88
2024,23-Jan 8am,199624.43,23-01-2024 08:00,20.35,74.71
2024,23-Jan 9am,205532.05,23-01-2024 09:00,22.75,43.76
2024,23-Jan 10am,212901.18,23-01-2024 10:00,22.95,39.44
2024,23-Jan 11am,215147.32,23-01-2024 11:00,22.63,37.85
2024,23-Jan 12pm,214152.9,23-01-2024 12:00,26.45,63.96
2024,23-Jan 1pm,207671.19,23-01-2024 13:00,26.11,63.62
2024,23-Jan 2pm,204595.84,23-01-2024 14:00,25.73,56.64
2024,23-Jan 3pm,202240.79,23-01-2024 15:00,27.17,55.26
2024,23-Jan 4pm,198216.11,23-01-2024 16:00,27.12,55.9
2024,23-Jan 5pm,195603.72,23-01-2024 17:00,26.86,57.87
2024,23-Jan 6pm,194499.74,23-01-2024 18:00,23.61,64.72
2024,23-Jan 7pm,191189.19,23-01-2024 19:00,24.17,60.59
2024,23-Jan 8pm,185427.33,23-01-2024 20:00,24.02,58.73
2024,23-Jan 9pm,179311.01,23-01-2024 21:00,21.27,78.89
2024,23-Jan 10pm,172517.49,23-01-2024 22:00,21.02,74.53
2024,23-Jan 11pm,165275.67,23-01-2024 23:00,21.35,73.15
2024,24-Jan 12am,158160.56,24-01-2024 00:00,18.05,79.41
2024,24-Jan 1am,153236.32,24-01-2024 01:00,18.06,78.5
2024,24-Jan 2am,150101.33,24-01-2024 02:00,18.38,78.44
2024,24-Jan 3am,149096.04,24-01-2024 03:00,17.9,75.12
2024,24-Jan 4am,151039.59,24-01-2024 04:00,17.63,77.89
2024,24-Jan 5am,160472.09,24-01-2024 05:00,17.53,71.79
2024,24-Jan 6am,178672.78,24-01-2024 06:00,20.26,75.73
2024,24-Jan 7am,195236.55,24-01-2024 07:00,20.12,79.84
2024,24-Jan 8am,202041.11,24-01-2024 08:00,20.2,72.91
2024,24-Jan 9am,207863.26,24-01-2024 09:00,22.71,42.94
2024,24-Jan 10am,213403.4,24-01-2024 10:00,22.64,39.9
2024,24-Jan 11am,214008.59,24-01-2024 11:00,22.51,35.4
2024,24-Jan 12pm,214294.93,24-01-2024 12:00,25.85,62.63
2024,24-Jan 1pm,210057.61,24-01-2024 13:00,26.09,56.69
2024,24-Jan 2pm,206906.21,24-01-2024 14:00,25.89,61.31
2024,24-Jan 3pm,203680.16,24-01-2024 15:00,26.94,55.86
2024,24-Jan 4pm,198165.71,24-01-2024 16:00,27.4,64.47
2024,24-Jan 5pm,195639.35,24-01-2024 17:00,26.85,57.92
2024,24-Jan 6pm,194282.75,24-01-2024 18:00,24.01,57.26
2024,24-Jan 7pm,191508.59,24-01-2024 19:00,24.28,56.29
2024,24-Jan 8pm,184752.47,24-01-2024 20:00,23.9,64.46
2024,24-Jan 9pm,180414.94,24-01-2024 21:00,21.12,77.12
2024,24-Jan 10pm,173348.77,24-01-2024 22:00,21.36,77.42
2024,24-Jan 11pm,165665.16,24-01-2024 23:00,21.45,74.99
2024,25-Jan 12am,158295.66,25-01-2024 00:00,17.65,74.75
2024,25-Jan 1am,153458.2,25-01-2024 01:00,18.43,71.1
2024,25-Jan 2am,150648.15,25-01-2024 02:00,17.99,75.6
2024,25-Jan 3am,149846.05,25-01-2024 03:00,17.76,72.47
2024,25-Jan 4am,152379.02,25-01-2024 04:00,17.96,79.77
2024,25-Jan 5am,162157.58,25-01-2024 05:00,18.48,77.97
2024,25-Jan 6am,178489.16,25-01-2024 06:00,19.99,74.13
2024,25-Jan 7am,195135.21,25-01-2024 07:00,19.83,71.51
2024,25-Jan 8am,204750.7,25-01-2024 08:00,20.13,77.85
2024,25-Jan 9am,212907.29,25-01-2024 09:00,22.74,36.22
2024,25-Jan 10am,218714.14,25-01-2024 10:00,22.58,36.89
2024,25-Jan 11am,219952.08,25-01-2024 11:00,22.63,37.12
2024,25-Jan 12pm,216962.57,25-01-2024 12:00,25.63,60.57
2024,25-Jan 1pm,209391.6,25-01-2024 13:00,25.65,62.87
2024,25-Jan 2pm,206487.47,25-01-2024 14:00,25.64,58.14
2024,25-Jan 3pm,203817.11,25-01-2024 15:00,27.14,55.85
2024,25-Jan 4pm,198944.86,25-01-2024 16:00,26.68,59.65
2024,25-Jan 5pm,195479.53,25-01-2024 17:00,26.85,62.48
2024,25-Jan 6pm,193344.61,25-01-2024 18:00,24.4,57.22
2024,25-Jan 7pm,189628.14,25-01-2024 19:00,23.97,57.2
2024,25-Jan 8pm,183019.15,25-01-2024 20:00,24.17,64.47
2024,25-Jan 9pm,178122.98,25-01-2024 21:00,20.67,79.54
2024,25-Jan 10pm,172089.71,25-01-2024 22:00,20.69,79.9
2024,25-Jan 11pm,165475.97,25-01-2024 23:00,20.54,78.08
2024,26-Jan 12am,158675.01,26-01-2024 00:00,17.67,71.88
2024,26-Jan 1am,153379.3,26-01-2024 01:00,17.78,72.12
2024,26-Jan 2am,149999.08,26-01-2024 02:00,17.68,73.4
2024,26-Jan 3am,149538.04,26-01-2024 03:00,17.59,73.18
2024,26-Jan 4am,152475.41,26-01-2024 04:00,17.62,79.57
2024,26-Jan 5am,162282.88,26-01-2024 05:00,17.96,77.89
2024,26-Jan 6am,178138.41,26-01-2024 06:00,19.71,77.24
2024,26-Jan 7am,192526.06,26-01-2024 07:00,19.86,71.86
2024,26-Jan 8am,197458.44,26-01-2024 08:00,20,79.1
2024,26-Jan 9am,203777.4,26-01-2024 09:00,23.19,63.28
2024,26-Jan 10am,210133.24,26-01-2024 10:00,22.54,36.64
2024,26-Jan 11am,212513.42,26-01-2024 11:00,23.3,63.71
2024,26-Jan 12pm,209509.11,26-01-2024 12:00,26.13,57.72
2024,26-Jan 1pm,199729.59,26-01-2024 13:00,25.58,55.81
2024,26-Jan 2pm,190034.7,26-01-2024 14:00,26.37,61.57
2024,26-Jan 3pm,187294.32,26-01-2024 15:00,27.42,61.54
2024,26-Jan 4pm,184021.34,26-01-2024 16:00,26.56,55.95
2024,26-Jan 5pm,182756.99,26-01-2024 17:00,26.78,58.19
2024,26-Jan 6pm,184071.96,26-01-2024 18:00,24.31,64.93
2024,26-Jan 7pm,181332.72,26-01-2024 19:00,24.25,61.78
2024,26-Jan 8pm,172569.54,26-01-2024 20:00,23.68,62.3
2024,26-Jan 9pm,165660.55,26-01-2024 21:00,20.71,72.13
2024,26-Jan 10pm,158369.18,26-01-2024 22:00,20.87,70.79
2024,26-Jan 11pm,152158.98,26-01-2024 23:00,20.98,72.77
2024,27-Jan 12am,146968.39,27-01-2024 00:00,18.12,72.49
2024,27-Jan 1am,142959.46,27-01-2024 01:00,17.87,72.35
2024,27-Jan 2am,140445.31,27-01-2024 02:00,17.96,71.93
2024,27-Jan 3am,139789.93,27-01-2024 03:00,18.25,75.75
2024,27-Jan 4am,142672.62,27-01-2024 04:00,17.54,73.28
2024,27-Jan 5am,152487.75,27-01-2024 05:00,17.75,78.2
2024,27-Jan 6am,169740.91,27-01-2024 06:00,20.21,71.84
2024,27-Jan 7am,192489.52,27-01-2024 07:00,20.4,74.65
2024,27-Jan 8am,203922.16,27-01-2024 08:00,20.01,70.14
2024,27-Jan 9am,210663.43,27-01-2024 09:00,23.03,59.82
2024,27-Jan 10am,216145.61,27-01-2024 10:00,22.61,35.56
2024,27-Jan 11am,216219.18,27-01-2024 11:00,22.95,44.78
2024,27-Jan 12pm,211421.57,27-01-2024 12:00,26.03,62.91
2024,27-Jan 1pm,202440.04,27-01-2024 13:00,25.74,59.9
2024,27-Jan 2pm,198159.05,27-01-2024 14:00,25.77,55.87
2024,27-Jan 3pm,195457.46,27-01-2024 15:00,26.88,60.92
2024,27-Jan 4pm,193841.83,27-01-2024 16:00,26.52,62.59
2024,27-Jan 5pm,194632.04,27-01-2024 17:00,26.82,56.91
2024,27-Jan 6pm,195520.53,27-01-2024 18:00,23.71,60.68
2024,27-Jan 7pm,191618.95,27-01-2024 19:00,23.83,63.14
2024,27-Jan 8pm,181759.44,27-01-2024 20:00,23.62,62.68
2024,27-Jan 9pm,173915.45,27-01-2024 21:00,21.39,78.03
2024,27-Jan 10pm,166074.09,27-01-2024 22:00,21.09,78.79
2024,27-Jan 11pm,160121.5,27-01-2024 23:00,21.18,79.38
2024,28-Jan 12am,154636.05,28-01-2024 00:00,18.29,74.06
2024,28-Jan 1am,150921.06,28-01-2024 01:00,18,75.69
2024,28-Jan 2am,147877.3,28-01-2024 02:00,17.59,77.91
2024,28-Jan 3am,147151.36,28-01-2024 03:00,18.04,76.97
2024,28-Jan 4am,149520.73,28-01-2024 04:00,18.09,79.96
2024,28-Jan 5am,158485.69,28-01-2024 05:00,18.25,70.14
2024,28-Jan 6am,171883.86,28-01-2024 06:00,19.93,73.55
2024,28-Jan 7am,188993.42,28-01-2024 07:00,19.63,72.81
2024,28-Jan 8am,200466.63,28-01-2024 08:00,19.78,72.62
2024,28-Jan 9am,209062.05,28-01-2024 09:00,22.86,37.23
2024,28-Jan 10am,213003,28-01-2024 10:00,23.15,62.09
2024,28-Jan 11am,212287.37,28-01-2024 11:00,23.07,55.85
2024,28-Jan 12pm,208386.62,28-01-2024 12:00,25.86,62.42
2024,28-Jan 1pm,199802.15,28-01-2024 13:00,26.49,61.93
2024,28-Jan 2pm,192733.76,28-01-2024 14:00,26.11,57.51
2024,28-Jan 3pm,189038.82,28-01-2024 15:00,26.74,57.53
2024,28-Jan 4pm,186359.45,28-01-2024 16:00,26.6,61.29
2024,28-Jan 5pm,187404.51,28-01-2024 17:00,26.65,62.62
2024,28-Jan 6pm,187570.35,28-01-2024 18:00,23.75,63.76
2024,28-Jan 7pm,185618.43,28-01-2024 19:00,23.66,63.52
2024,28-Jan 8pm,176058.17,28-01-2024 20:00,23.69,64.65
2024,28-Jan 9pm,169106.77,28-01-2024 21:00,20.79,75.81
2024,28-Jan 10pm,162412.88,28-01-2024 22:00,20.67,79.09
2024,28-Jan 11pm,156951.05,28-01-2024 23:00,21.4,78.09
2024,29-Jan 12am,151778.6,29-01-2024 00:00,17.58,78.95
2024,29-Jan 1am,147351.05,29-01-2024 01:00,18.02,70.12
2024,29-Jan 2am,144729.88,29-01-2024 02:00,17.91,79.66
2024,29-Jan 3am,144679.69,29-01-2024 03:00,18.48,74.74
2024,29-Jan 4am,148173.6,29-01-2024 04:00,17.61,77.98
2024,29-Jan 5am,158890.03,29-01-2024 05:00,17.9,71.27
2024,29-Jan 6am,177523.29,29-01-2024 06:00,20.47,73.96
2024,29-Jan 7am,198355.7,29-01-2024 07:00,20.37,72.71
2024,29-Jan 8am,206958.61,29-01-2024 08:00,20.32,72.92
2024,29-Jan 9am,214222.08,29-01-2024 09:00,22.76,36.23
2024,29-Jan 10am,219239.9,29-01-2024 10:00,22.67,43.06
2024,29-Jan 11am,219914.47,29-01-2024 11:00,23.17,55.09
2024,29-Jan 12pm,214708.82,29-01-2024 12:00,26.43,58.13
2024,29-Jan 1pm,204385.82,29-01-2024 13:00,26.06,56.74
2024,29-Jan 2pm,200540.67,29-01-2024 14:00,26.07,60.89
2024,29-Jan 3pm,198730.13,29-01-2024 15:00,26.78,57.54
2024,29-Jan 4pm,197751.42,29-01-2024 16:00,27.27,57.59
2024,29-Jan 5pm,196915.53,29-01-2024 17:00,26.69,59.88
2024,29-Jan 6pm,195374.1,29-01-2024 18:00,23.82,61.53
2024,29-Jan 7pm,191863.18,29-01-2024 19:00,23.93,56.21
2024,29-Jan 8pm,183558.56,29-01-2024 20:00,24.01,56.76
2024,29-Jan 9pm,177135.42,29-01-2024 21:00,20.74,72.47
2024,29-Jan 10pm,170293.83,29-01-2024 22:00,20.61,79.74
2024,29-Jan 11pm,163360.95,29-01-2024 23:00,21.11,73.97
2024,30-Jan 12am,157749.83,30-01-2024 00:00,17.79,75.99
2024,30-Jan 1am,153681,30-01-2024 01:00,18.08,72.42
2024,30-Jan 2am,150882.07,30-01-2024 02:00,17.65,74.9
2024,30-Jan 3am,149916.08,30-01-2024 03:00,17.98,70.74
2024,30-Jan 4am,152876.39,30-01-2024 04:00,18.03,70.35
2024,30-Jan 5am,162993.87,30-01-2024 05:00,17.55,74.69
2024,30-Jan 6am,180960.24,30-01-2024 06:00,19.84,73.99
2024,30-Jan 7am,196936.67,30-01-2024 07:00,19.63,71.37
2024,30-Jan 8am,204736.96,30-01-2024 08:00,19.56,76.88
2024,30-Jan 9am,211671.27,30-01-2024 09:00,23.49,64.93
2024,30-Jan 10am,216541.39,30-01-2024 10:00,22.82,38.96
2024,30-Jan 11am,216726.98,30-01-2024 11:00,23.31,61.25
2024,30-Jan 12pm,212781.42,30-01-2024 12:00,25.75,64.63
2024,30-Jan 1pm,203823.9,30-01-2024 13:00,26.18,63.32
2024,30-Jan 2pm,200269.07,30-01-2024 14:00,26.26,59.64
2024,30-Jan 3pm,198579.99,30-01-2024 15:00,27.1,62.37
2024,30-Jan 4pm,196550.63,30-01-2024 16:00,26.97,56.28
2024,30-Jan 5pm,196279.47,30-01-2024 17:00,26.91,60.12
2024,30-Jan 6pm,194144.22,30-01-2024 18:00,23.85,57.79
2024,30-Jan 7pm,189705.76,30-01-2024 19:00,24.43,56.61
2024,30-Jan 8pm,183287.76,30-01-2024 20:00,24.33,59.26
2024,30-Jan 9pm,176438.67,30-01-2024 21:00,21.47,71.31
2024,30-Jan 10pm,168926.37,30-01-2024 22:00,20.62,76.99
2024,30-Jan 11pm,163327.53,30-01-2024 23:00,21.23,74.56
2024,31-Jan 12am,157792.64,31-01-2024 00:00,18.44,75.31
2024,31-Jan 1am,153621.27,31-01-2024 01:00,17.68,71.46
2024,31-Jan 2am,150803.92,31-01-2024 02:00,17.57,71.4
2024,31-Jan 3am,150201.96,31-01-2024 03:00,18.24,75.83
2024,31-Jan 4am,152935.61,31-01-2024 04:00,18.07,79.85
2024,31-Jan 5am,161905.6,31-01-2024 05:00,18.34,70.96
2024,31-Jan 6am,177955.73,31-01-2024 06:00,19.64,72.86
2024,31-Jan 7am,193523.26,31-01-2024 07:00,20.3,78.69
2024,31-Jan 8am,201899.53,31-01-2024 08:00,19.7,70.72
2024,31-Jan 9am,211005.22,31-01-2024 09:00,22.66,43.76
2024,31-Jan 10am,217343.38,31-01-2024 10:00,22.66,40.24
2024,31-Jan 11am,215721.51,31-01-2024 11:00,23.31,59.08
2024,31-Jan 12pm,211405.08,31-01-2024 12:00,26.17,58.1
2024,31-Jan 1pm,203757.8,31-01-2024 13:00,26.02,57.97
2024,31-Jan 2pm,199705.25,31-01-2024 14:00,25.86,58.06
2024,31-Jan 3pm,195959.16,31-01-2024 15:00,27.38,63.85
2024,31-Jan 4pm,195569.13,31-01-2024 16:00,26.89,62.24
2024,31-Jan 5pm,193286.17,31-01-2024 17:00,27.32,61.7
2024,31-Jan 6pm,191580.91,31-01-2024 18:00,23.94,62.99
2024,31-Jan 7pm,188361.35,31-01-2024 19:00,23.88,57.57
2024,31-Jan 8pm,180066.53,31-01-2024 20:00,23.96,61.18
2024,31-Jan 9pm,171799.21,31-01-2024 21:00,20.8,74.6
2024,31-Jan 10pm,163724.75,31-01-2024 22:00,21.25,77.82
2024,31-Jan 11pm,157867.35,31-01-2024 23:00,21,73.09
2024,01-Feb 12am,152032.11,01-02-2024 00:00,19.73,76.43
2024,01-Feb 1am,147716.29,01-02-2024 01:00,20.4,78.82
2024,01-Feb 2am,144241.09,01-02-2024 02:00,19.88,74.02
2024,01-Feb 3am,143321.38,01-02-2024 03:00,20.04,70.67
2024,01-Feb 4am,145418.85,01-02-2024 04:00,20.41,75.16
2024,01-Feb 5am,154265.39,01-02-2024 05:00,20.12,73.46
2024,01-Feb 6am,169873.67,01-02-2024 06:00,21.62,76.72
2024,01-Feb 7am,189242.76,01-02-2024 07:00,22.44,44.51
2024,01-Feb 8am,197509.93,01-02-2024 08:00,22.13,39.86
2024,01-Feb 9am,206139.96,01-02-2024 09:00,24.83,59.66
2024,01-Feb 10am,209325.34,01-02-2024 10:00,24.64,61.55
2024,01-Feb 11am,206867.93,01-02-2024 11:00,25.29,56.03
2024,01-Feb 12pm,202169.21,01-02-2024 12:00,28.12,37.54
2024,01-Feb 1pm,195648.71,01-02-2024 13:00,28.03,44.19
2024,01-Feb 2pm,193176.45,01-02-2024 14:00,28.39,41.7
2024,01-Feb 3pm,193714.45,01-02-2024 15:00,29.29,45.13
2024,01-Feb 4pm,192354.03,01-02-2024 16:00,28.65,37.05
2024,01-Feb 5pm,192896.08,01-02-2024 17:00,28.81,41.83
2024,01-Feb 6pm,191679.46,01-02-2024 18:00,25.75,62.64
2024,01-Feb 7pm,187870.08,01-02-2024 19:00,26.24,63.4
2024,01-Feb 8pm,180694.26,01-02-2024 20:00,25.53,57.92
